"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
7.858097813E2,4.819140740E1,1.161443479E1,5.008097800E2,6.694682598E0,1.988516083E2,1.199976419E1,8.001208274E0,8.001208274E0,0.000000000E0
7.868097814E2,4.819134514E1,1.161440973E1,5.011193199E2,7.377049446E0,1.988516083E2,1.200712216E1,8.001208274E0,8.001208274E0,0.000000000E0
7.878097824E2,4.819128123E1,1.161438401E1,5.013223198E2,7.863323689E0,1.988516083E2,1.201626310E1,8.001208274E0,8.001208274E0,0.000000000E0
7.888097836E2,4.819120293E1,1.161434644E1,5.014401234E2,7.863323689E0,1.983239441E2,1.202351956E1,8.001208274E0,8.001208274E0,0.000000000E0
7.898097843E2,4.819114080E1,1.161431648E1,5.015171077E2,7.863323689E0,1.983239441E2,1.202991376E1,8.001208274E0,8.001208274E0,0.000000000E0
7.908097849E2,4.819108548E1,1.161429296E1,5.015890212E2,5.466468334E0,1.983239441E2,1.203518742E1,8.001208274E0,8.001208274E0,0.000000000E0
7.918097856E2,4.819103974E1,1.161427413E1,4.998571458E2,5.466468334E0,1.977790680E2,1.203984340E1,8.001208274E0,8.001208274E0,0.000000000E0
7.928097855E2,4.819099928E1,1.161425792E1,4.984446501E2,4.954508305E0,1.977790680E2,1.204477665E1,8.001208274E0,8.001208274E0,0.000000000E0
7.938097867E2,4.819095737E1,1.161423611E1,4.973053541E2,4.954508305E0,1.977790680E2,1.204979129E1,8.001208274E0,8.001208274E0,0.000000000E0
7.948097875E2,4.819091432E1,1.161421594E1,4.963905255E2,5.020143032E0,1.977790680E2,1.205453966E1,8.001208274E0,8.001208274E0,0.000000000E0
7.958097878E2,4.819087361E1,1.161419663E1,4.956517625E2,5.137645721E0,1.977790680E2,1.205916547E1,8.001208274E0,8.001208274E0,0.000000000E0
7.968097889E2,4.819083582E1,1.161417052E1,4.950525359E2,5.020143032E0,1.977790680E2,1.206265054E1,6.000906205E0,6.000906205E0,0.000000000E0
7.978097900E2,4.819080794E1,1.161414904E1,4.945467835E2,4.807472229E0,1.977790680E2,1.206835774E1,4.000604137E0,4.000604137E0,0.000000000E0
7.988097910E2,4.819075929E1,1.161412452E1,4.941187428E2,4.773659229E0,1.990840607E2,1.207274664E1,4.000604137E0,4.000604137E0,0.000000000E0
7.998097914E2,4.819072164E1,1.161410674E1,4.922838741E2,4.773659229E0,1.990840607E2,1.207734739E1,4.000604137E0,4.000604137E0,0.000000000E0
8.008097914E2,4.819068233E1,1.161408736E1,4.921288575E2,4.658283710E0,1.990840607E2,1.208208206E1,4.000604137E0,4.000604137E0,0.000000000E0
8.018097924E2,4.819064217E1,1.161406615E1,4.919633640E2,4.658283710E0,1.990840607E2,1.208703687E1,6.000906205E0,6.000906205E0,0.000000000E0
8.028097937E2,4.819060032E1,1.161404318E1,4.917330634E2,4.605119705E0,1.990840607E2,1.209178387E1,6.000906205E0,6.000906205E0,0.000000000E0
8.038097941E2,4.819056066E1,1.161401949E1,4.915988604E2,5.038814545E0,1.990840607E2,1.209701920E1,8.001208274E0,8.001208274E0,0.000000000E0
8.048097943E2,4.819051982E1,1.161398435E1,4.915617227E2,5.038814545E0,1.990840607E2,1.210361459E1,8.001208274E0,8.001208274E0,0.000000000E0
8.058097953E2,4.819047222E1,1.161393126E1,4.914336668E2,5.632982731E0,1.990840607E2,1.211194166E1,8.001208274E0,8.001208274E0,0.000000000E0
8.068097960E2,4.819040590E1,1.161387911E1,4.912175359E2,9.498537064E0,1.990840607E2,1.212266241E1,8.001208274E0,8.001208274E0,0.000000000E0
8.078097965E2,4.819031530E1,1.161382963E1,4.909729737E2,1.058166218E1,1.990840607E2,1.213356114E1,6.000906205E0,6.000906205E0,0.000000000E0
8.088097974E2,4.819022407E1,1.161377588E1,4.907405834E2,1.058166218E1,2.002214813E2,1.214436132E1,6.000906205E0,6.000906205E0,0.000000000E0
8.098097985E2,4.819013304E1,1.161372505E1,4.905423986E2,1.058166218E1,2.002214813E2,1.215305222E1,6.000906205E0,6.000906205E0,0.000000000E0
8.108097991E2,4.819005943E1,1.161368567E1,4.904313839E2,7.746497154E0,2.002214813E2,1.215986976E1,6.000906205E0,6.000906205E0,0.000000000E0
8.118098000E2,4.819000185E1,1.161365407E1,4.902775671E2,7.746497154E0,2.008074341E2,1.216748362E1,6.000906205E0,6.000906205E0,0.000000000E0
8.128098006E2,4.818993771E1,1.161361812E1,4.901804633E2,7.090395927E0,2.008074341E2,1.217438566E1,6.000906205E0,6.000906205E0,0.000000000E0
8.138098009E2,4.818987986E1,1.161358437E1,4.902248080E2,6.479042053E0,2.022399902E2,1.218120980E1,6.000906205E0,6.000906205E0,0.000000000E0
8.148098016E2,4.818982278E1,1.161355053E1,4.904318608E2,6.568459511E0,2.022399902E2,1.218748604E1,6.000906205E0,6.000906205E0,0.000000000E0
8.158098025E2,4.818977087E1,1.161351730E1,4.907006709E2,6.568459511E0,2.022826996E2,1.219356129E1,6.000906205E0,6.000906205E0,0.000000000E0
8.168098030E2,4.818972126E1,1.161348295E1,4.910826714E2,6.095370293E0,2.022826996E2,1.219932222E1,6.000906205E0,6.000906205E0,0.000000000E0
8.178098049E2,4.818967262E1,1.161345618E1,4.914019437E2,5.544433117E0,2.022826996E2,1.220449193E1,6.000906205E0,6.000906205E0,0.000000000E0
8.188098046E2,4.818962984E1,1.161342888E1,4.916549565E2,4.808223724E0,2.022826996E2,1.220986186E1,6.000906205E0,6.000906205E0,0.000000000E0
8.198098053E2,4.818958523E1,1.161340115E1,4.918510830E2,4.808223724E0,2.022826996E2,1.221361311E1,6.000906205E0,6.000906205E0,0.000000000E0
8.208098066E2,4.818955303E1,1.161338604E1,4.920665114E2,4.808223724E0,2.027251129E2,1.221828561E1,6.000906205E0,6.000906205E0,0.000000000E0
8.218098071E2,4.818951323E1,1.161336581E1,4.922043384E2,5.036988735E0,2.027251129E2,1.222425686E1,6.000906205E0,6.000906205E0,0.000000000E0
8.228098072E2,4.818946352E1,1.161333535E1,4.923379675E2,6.160350323E0,2.024196014E2,1.223040360E1,6.000906205E0,6.000906205E0,0.000000000E0
8.238098085E2,4.818941206E1,1.161330507E1,4.924625528E2,6.718535900E0,2.024196014E2,1.223810748E1,6.000906205E0,6.000906205E0,0.000000000E0
8.248098092E2,4.818934825E1,1.161326457E1,4.926031504E2,6.718535900E0,2.066331024E2,1.224566612E1,6.000906205E0,6.000906205E0,0.000000000E0
8.258098097E2,4.818928590E1,1.161322396E1,4.927141426E2,7.920499802E0,2.041445007E2,1.225491861E1,6.000906205E0,6.000906205E0,0.000000000E0
8.268098098E2,4.818920993E1,1.161317305E1,4.927602002E2,9.610180855E0,2.041445007E2,1.226343417E1,6.000906205E0,6.000906205E0,0.000000000E0
8.278098111E2,4.818914064E1,1.161312412E1,4.927751197E2,9.610180855E0,2.041445007E2,1.227259835E1,8.001208274E0,8.001208274E0,0.000000000E0
8.288098116E2,4.818906535E1,1.161307384E1,4.927422220E2,9.210647583E0,2.048878326E2,1.228055184E1,6.000906205E0,6.000906205E0,0.000000000E0
8.298098122E2,4.818899960E1,1.161303161E1,4.926586445E2,8.000850677E0,2.048878326E2,1.228760018E1,6.000906205E0,6.000906205E0,0.000000000E0
8.308098128E2,4.818894254E1,1.161299020E1,4.925894627E2,7.076760292E0,2.055285337E2,1.229469405E1,6.000906205E0,6.000906205E0,0.000000000E0
8.318098145E2,4.818888551E1,1.161294728E1,4.925127047E2,7.102117062E0,2.057490669E2,1.230177491E1,8.001208274E0,8.001208274E0,0.000000000E0
8.328098146E2,4.818882960E1,1.161290159E1,4.924284747E2,7.076760292E0,2.059938199E2,1.230828736E1,8.001208274E0,8.001208274E0,0.000000000E0
8.338098159E2,4.818878058E1,1.161285351E1,4.924221534E2,6.962460518E0,2.062053918E2,1.231439833E1,6.000906205E0,6.000906205E0,0.000000000E0
8.348098159E2,4.818873076E1,1.161281869E1,4.924297544E2,6.414230824E0,2.064599939E2,1.232081138E1,6.000906205E0,6.000906205E0,0.000000000E0
8.358098165E2,4.818868010E1,1.161277734E1,4.925449450E2,6.516653538E0,2.070925377E2,1.232766475E1,6.000906205E0,6.000906205E0,0.000000000E0
8.368098171E2,4.818863055E1,1.161272237E1,4.927086391E2,6.516653538E0,2.076721203E2,1.233511832E1,6.000906205E0,6.000906205E0,0.000000000E0
8.378098185E2,4.818857180E1,1.161267395E1,4.928262573E2,7.323374271E0,2.077586178E2,1.234244915E1,4.000604137E0,4.000604137E0,0.000000000E0
8.388098193E2,4.818851689E1,1.161261923E1,4.929405851E2,7.026575565E0,2.081659566E2,1.234959866E1,4.000604137E0,4.000604137E0,0.000000000E0
8.398098191E2,4.818846545E1,1.161256136E1,4.930570083E2,7.026575565E0,2.085096381E2,1.235643786E1,4.000604137E0,4.000604137E0,0.000000000E0
8.408098198E2,4.818841401E1,1.161251079E1,4.931967846E2,6.871605396E0,2.098187668E2,1.236326981E1,4.000604137E0,4.000604137E0,0.000000000E0
8.418098214E2,4.818836403E1,1.161245719E1,4.932881465E2,6.786810875E0,2.105771773E2,1.236999957E1,6.000906205E0,6.000906205E0,0.000000000E0
8.428098224E2,4.818831521E1,1.161240353E1,4.934179017E2,6.568545818E0,2.104323363E2,1.237619677E1,6.000906205E0,6.000906205E0,0.000000000E0
8.438098226E2,4.818826792E1,1.161235930E1,4.936553536E2,6.568545818E0,2.108725147E2,1.238217176E1,6.000906205E0,6.000906205E0,0.000000000E0
8.448098239E2,4.818822387E1,1.161231314E1,4.938640133E2,6.019761562E0,2.118634659E2,1.238816056E1,6.000906205E0,6.000906205E0,0.000000000E0
8.458098238E2,4.818817965E1,1.161226702E1,4.940676135E2,6.019761562E0,2.128042834E2,1.239438863E1,8.001208274E0,8.001208274E0,0.000000000E0
8.468098238E2,4.818813381E1,1.161221874E1,4.943008102E2,6.163894653E0,2.128848250E2,1.240047917E1,6.000906205E0,6.000906205E0,0.000000000E0
8.478098252E2,4.818808737E1,1.161217518E1,4.944960150E2,6.175601482E0,2.130441460E2,1.240657652E1,8.001208274E0,8.001208274E0,0.000000000E0
8.488098261E2,4.818804204E1,1.161212889E1,4.946276921E2,6.163894653E0,2.128330112E2,1.241258319E1,8.001208274E0,8.001208274E0,0.000000000E0
8.498098274E2,4.818799844E1,1.161208106E1,4.947662795E2,6.044556141E0,2.130965609E2,1.241845529E1,6.000906205E0,6.000906205E0,0.000000000E0
8.508098279E2,4.818795529E1,1.161203540E1,4.949115374E2,5.883441448E0,2.131690975E2,1.242462107E1,6.000906205E0,6.000906205E0,0.000000000E0
8.518098286E2,4.818791163E1,1.161198412E1,4.951085494E2,6.332041740E0,2.136223898E2,1.243124179E1,6.000906205E0,6.000906205E0,0.000000000E0
8.528098290E2,4.818786405E1,1.161193043E1,4.952736482E2,6.332041740E0,2.134885455E2,1.243800123E1,6.000906205E0,6.000906205E0,0.000000000E0
8.538098300E2,4.818781186E1,1.161188369E1,4.955222874E2,6.768632412E0,2.135650436E2,1.244475554E1,8.001208274E0,8.001208274E0,0.000000000E0
8.548098303E2,4.818776402E1,1.161182754E1,4.957149368E2,6.693042278E0,2.136748867E2,1.245132064E1,8.001208274E0,8.001208274E0,0.000000000E0
8.558098307E2,4.818771450E1,1.161177931E1,4.959349334E2,6.693042278E0,2.141148738E2,1.245766346E1,8.001208274E0,8.001208274E0,0.000000000E0
8.568098319E2,4.818766931E1,1.161172710E1,4.961133057E2,6.302459240E0,2.149238004E2,1.246358042E1,8.001208274E0,8.001208274E0,0.000000000E0
8.578098328E2,4.818762658E1,1.161167954E1,4.963850655E2,6.187454700E0,2.160069591E2,1.246942612E1,8.001208274E0,8.001208274E0,0.000000000E0
8.588098335E2,4.818758630E1,1.161162886E1,4.965852601E2,5.585008144E0,2.168602820E2,1.247554921E1,8.001208274E0,8.001208274E0,0.000000000E0
8.598098338E2,4.818754456E1,1.161157499E1,4.967013995E2,5.585008144E0,2.164089568E2,1.248123260E1,8.001208274E0,8.001208274E0,0.000000000E0
8.608082401E2,4.818750737E1,1.161152240E1,4.968357714E2,5.585008144E0,2.168499001E2,1.248720361E1,8.001208274E0,8.001208274E0,0.000000000E0
8.618082410E2,4.818746656E1,1.161147004E1,4.970157142E2,5.724742413E0,2.173810293E2,1.249377191E1,1.200181241E1,1.200181241E1,0.000000000E0
8.628082569E2,4.818741414E1,1.161142921E1,4.971418954E2,5.724742413E0,2.177087418E2,1.249999475E1,1.200181241E1,1.200181241E1,0.000000000E0
8.638082800E2,4.818736847E1,1.161138069E1,4.972223630E2,5.585036278E0,2.180772305E2,1.250574248E1,1.200181241E1,1.200181241E1,0.000000000E0
8.648083066E2,4.818732507E1,1.161133858E1,4.973090822E2,5.660903931E0,2.193165000E2,1.251163387E1,8.001208274E0,8.001208274E0,0.000000000E0
8.658083402E2,4.818728383E1,1.161128869E1,4.973769727E2,5.660903931E0,2.195443688E2,1.251784910E1,8.001208274E0,8.001208274E0,0.000000000E0
8.668083744E2,4.818723987E1,1.161123691E1,4.974642728E2,5.794869423E0,2.195592039E2,1.252428289E1,8.001208274E0,8.001208274E0,0.000000000E0
8.678084142E2,4.818719602E1,1.161118028E1,4.975418156E2,6.490972996E0,2.197846275E2,1.253084669E1,8.001208274E0,8.001208274E0,0.000000000E0
8.688084430E2,4.818714817E1,1.161112843E1,4.976003779E2,6.640498161E0,2.198535714E2,1.253782855E1,8.001208274E0,8.001208274E0,0.000000000E0
8.698084810E2,4.818710076E1,1.161106669E1,4.976732442E2,6.640498161E0,2.202386438E2,1.254577080E1,8.001208274E0,8.001208274E0,0.000000000E0
8.708085061E2,4.818704697E1,1.161099621E1,4.976634977E2,7.135766029E0,2.203211798E2,1.255457880E1,8.001208274E0,8.001208274E0,0.000000000E0
8.718085371E2,4.818699005E1,1.161091358E1,4.975439881E2,8.676023483E0,2.207165658E2,1.256392497E1,8.001208274E0,8.001208274E0,0.000000000E0
8.728085608E2,4.818692456E1,1.161083455E1,4.974297742E2,9.126482964E0,2.212798515E2,1.257337328E1,8.001208274E0,8.001208274E0,0.000000000E0
8.738085928E2,4.818686248E1,1.161074753E1,4.973226080E2,9.126482964E0,2.214202119E2,1.258270154E1,8.001208274E0,8.001208274E0,0.000000000E0
8.748086156E2,4.818680190E1,1.161066049E1,4.973286662E2,9.173816681E0,2.216735983E2,1.259196799E1,8.001208274E0,8.001208274E0,0.000000000E0
8.758086430E2,4.818674095E1,1.161057524E1,4.972822774E2,9.315262794E0,2.221633911E2,1.260150272E1,8.001208274E0,8.001208274E0,0.000000000E0
8.768086557E2,4.818667934E1,1.161048578E1,4.972561701E2,9.384931564E0,2.223596088E2,1.261094720E1,8.001208274E0,8.001208274E0,0.000000000E0
8.778086799E2,4.818661777E1,1.161039803E1,4.972614352E2,9.384931564E0,2.225748007E2,1.262055581E1,8.001208274E0,8.001208274E0,0.000000000E0
8.788087003E2,4.818655520E1,1.161030863E1,4.972730239E2,9.419340134E0,2.236920694E2,1.263055577E1,8.001208274E0,8.001208274E0,0.000000000E0
8.798087277E2,4.818648985E1,1.161021597E1,4.973409177E2,9.745902061E0,2.239747027E2,1.264043362E1,8.001208274E0,8.001208274E0,0.000000000E0
8.808087506E2,4.818642063E1,1.161013245E1,4.974546010E2,1.021887779E1,2.260907898E2,1.265156370E1,6.000906205E0,6.000906205E0,0.000000000E0
8.818087730E2,4.818634679E1,1.161003110E1,4.975681171E2,1.021887779E1,2.269134674E2,1.266351832E1,6.000906205E0,6.000906205E0,0.000000000E0
8.828087933E2,4.818626985E1,1.160991847E1,4.976678297E2,1.138627529E1,2.269134674E2,1.267436996E1,6.000906205E0,6.000906205E0,0.000000000E0
8.838088129E2,4.818620016E1,1.160981600E1,4.977100108E2,1.170755482E1,2.269134674E2,1.268749763E1,6.000906205E0,6.000906205E0,0.000000000E0
8.848088320E2,4.818611910E1,1.160968725E1,4.977977913E2,1.200888538E1,2.286862335E2,1.270001628E1,6.000906205E0,6.000906205E0,0.000000000E0
8.858088485E2,4.818604006E1,1.160956701E1,4.978508018E2,1.200888538E1,2.290614014E2,1.271228956E1,8.001208274E0,8.001208274E0,0.000000000E0
8.868088660E2,4.818596460E1,1.160944619E1,4.979503336E2,1.243333530E1,2.299832611E2,1.272490159E1,8.001208274E0,8.001208274E0,0.000000000E0
8.878088807E2,4.818587875E1,1.160933501E1,4.981844974E2,1.220223999E1,2.301263733E2,1.273720175E1,8.001208274E0,8.001208274E0,0.000000000E0
8.888088959E2,4.818579630E1,1.160922439E1,4.983907911E2,1.220223999E1,2.313773499E2,1.274880245E1,6.000906205E0,6.000906205E0,0.000000000E0
8.898089100E2,4.818572888E1,1.160910497E1,4.985606709E2,1.196114540E1,2.327514648E2,1.276007432E1,6.000906205E0,6.000906205E0,0.000000000E0
8.908089229E2,4.818566451E1,1.160898753E1,4.987538145E2,1.152212811E1,2.327514648E2,1.277062587E1,6.000906205E0,6.000906205E0,0.000000000E0
8.918089352E2,4.818560357E1,1.160887842E1,4.989927598E2,1.055531406E1,2.327514648E2,1.278111033E1,6.000906205E0,6.000906205E0,0.000000000E0
8.928089477E2,4.818554515E1,1.160876742E1,4.992371540E2,1.055531406E1,2.335678101E2,1.279146122E1,4.000604137E0,4.000604137E0,0.000000000E0
8.938089592E2,4.818548719E1,1.160865816E1,4.994420405E2,1.027626133E1,2.335678101E2,1.280135508E1,4.000604137E0,4.000604137E0,0.000000000E0
8.948089701E2,4.818543415E1,1.160855101E1,4.996212455E2,1.004996777E1,2.335678101E2,1.281077932E1,4.000604137E0,4.000604137E0,0.000000000E0
8.958089801E2,4.818538520E1,1.160844724E1,4.997986036E2,9.590131760E0,2.361918945E2,1.282014367E1,4.000604137E0,4.000604137E0,0.000000000E0
8.968089901E2,4.818533557E1,1.160834519E1,4.999815897E2,1.002186489E1,2.370243530E2,1.283074843E1,6.000906205E0,6.000906205E0,0.000000000E0
8.978089992E2,4.818528790E1,1.160822129E1,5.002059852E2,1.002186489E1,2.370243530E2,1.284169857E1,4.000604137E0,4.000604137E0,0.000000000E0
8.988090081E2,4.818523419E1,1.160809749E1,5.004415989E2,1.048191833E1,2.370243530E2,1.285302930E1,4.000604137E0,4.000604137E0,0.000000000E0
8.998090162E2,4.818517584E1,1.160797219E1,5.006405632E2,1.189984322E1,2.383369598E2,1.286465220E1,4.000604137E0,4.000604137E0,0.000000000E0
9.008090249E2,4.818512096E1,1.160783876E1,5.009240512E2,1.258337593E1,2.383369598E2,1.287696703E1,6.000906205E0,6.000906205E0,0.000000000E0
9.018090326E2,4.818506460E1,1.160769577E1,5.011990251E2,1.258337593E1,2.395156708E2,1.289001701E1,4.000604137E0,4.000604137E0,0.000000000E0
9.028090389E2,4.818500705E1,1.160754236E1,5.014540405E2,1.285404778E1,2.395156708E2,1.290313204E1,4.000604137E0,4.000604137E0,0.000000000E0
9.038090471E2,4.818494765E1,1.160738953E1,5.016641993E2,1.294490814E1,2.412330475E2,1.291534200E1,4.000604137E0,4.000604137E0,0.000000000E0
9.048090533E2,4.818489582E1,1.160724433E1,5.038939473E2,1.294490814E1,2.419797516E2,1.292816196E1,4.000604137E0,4.000604137E0,0.000000000E0
9.058090599E2,4.818484222E1,1.160709123E1,5.041686058E2,1.263519192E1,2.419797516E2,1.294038950E1,4.000604137E0,4.000604137E0,0.000000000E0
9.068090665E2,4.818479164E1,1.160694478E1,5.040668724E2,1.263519192E1,2.427010193E2,1.295286724E1,8.001208274E0,8.001208274E0,0.000000000E0
9.078090723E2,4.818473728E1,1.160679755E1,5.038653172E2,1.216467094E1,2.427010193E2,1.296351606E1,6.000906205E0,6.000906205E0,0.000000000E0
9.088090780E2,4.818469058E1,1.160667215E1,5.038009967E2,1.216467094E1,2.444251251E2,1.297438028E1,6.000906205E0,6.000906205E0,0.000000000E0
9.098090845E2,4.818464466E1,1.160654279E1,5.037852812E2,1.076427937E1,2.444251251E2,1.298320062E1,8.001208274E0,8.001208274E0,0.000000000E0
9.108090885E2,4.818460883E1,1.160643665E1,5.037779967E2,9.137756348E0,2.467754364E2,1.299138889E1,8.001208274E0,8.001208274E0,0.000000000E0
9.118090936E2,4.818457465E1,1.160633882E1,5.037736977E2,8.239526749E0,2.467754364E2,1.299887893E1,8.001208274E0,8.001208274E0,0.000000000E0
9.128090996E2,4.818454447E1,1.160624850E1,5.037442639E2,8.239526749E0,2.474067230E2,1.300649390E1,6.000906205E0,6.000906205E0,0.000000000E0
9.138091038E2,4.818451515E1,1.160615567E1,5.036878171E2,7.885969639E0,2.474067230E2,1.301478778E1,6.000906205E0,6.000906205E0,0.000000000E0
9.148091090E2,4.818448683E1,1.160605218E1,5.036386117E2,7.885969639E0,2.474067230E2,1.302299488E1,6.000906205E0,6.000906205E0,0.000000000E0
9.158091130E2,4.818445940E1,1.160594941E1,5.036381955E2,8.469921112E0,2.480418396E2,1.303216224E1,6.000906205E0,6.000906205E0,0.000000000E0
9.168091177E2,4.818442858E1,1.160583472E1,5.036740242E2,9.247853279E0,2.480418396E2,1.304175658E1,6.000906205E0,6.000906205E0,0.000000000E0
9.178091217E2,4.818439691E1,1.160571434E1,5.037075998E2,9.247853279E0,2.496056061E2,1.305217655E1,6.000906205E0,6.000906205E0,0.000000000E0
9.188091260E2,4.818436602E1,1.160558165E1,5.038481217E2,1.032462788E1,2.496056061E2,1.306285334E1,6.000906205E0,6.000906205E0,0.000000000E0
9.198091296E2,4.818433291E1,1.160544647E1,5.040494358E2,1.059853745E1,2.505601196E2,1.307379763E1,6.000906205E0,6.000906205E0,0.000000000E0
9.208091336E2,4.818429954E1,1.160530759E1,5.041686090E2,1.061129475E1,2.505601196E2,1.308394392E1,4.000604137E0,4.000604137E0,0.000000000E0
9.218091375E2,4.818427175E1,1.160517723E1,5.042033778E2,1.059853745E1,2.516158752E2,1.309340912E1,4.000604137E0,4.000604137E0,0.000000000E0
9.228091419E2,4.818426215E1,1.160505038E1,5.041414312E2,1.021599960E1,2.516158752E2,1.310249780E1,4.000604137E0,4.000604137E0,0.000000000E0
9.238091451E2,4.818423801E1,1.160493326E1,5.040321847E2,8.395285606E0,2.529689026E2,1.311142323E1,6.000906205E0,6.000906205E0,0.000000000E0
9.248091488E2,4.818422037E1,1.160481581E1,5.039356217E2,8.395285606E0,2.529689026E2,1.311865454E1,6.000906205E0,6.000906205E0,0.000000000E0
9.258091519E2,4.818420308E1,1.160472178E1,5.038725169E2,7.830365658E0,2.540532379E2,1.312587241E1,6.000906205E0,6.000906205E0,0.000000000E0
9.268091553E2,4.818418489E1,1.160462832E1,5.038328079E2,7.648612022E0,2.540532379E2,1.313261742E1,6.000906205E0,6.000906205E0,0.000000000E0
9.278091586E2,4.818416686E1,1.160454146E1,5.038079630E2,6.719178200E0,2.540532379E2,1.313887286E1,6.000906205E0,6.000906205E0,0.000000000E0
9.288091624E2,4.818415028E1,1.160446083E1,5.037924597E2,6.719178200E0,2.540532379E2,1.314429267E1,6.000906205E0,6.000906205E0,0.000000000E0
9.298091655E2,4.818413537E1,1.160439123E1,5.037827795E2,5.626197815E0,2.540532379E2,1.314934126E1,6.000906205E0,6.000906205E0,0.000000000E0
9.308091688E2,4.818412043E1,1.160432692E1,5.037767578E2,5.084696770E0,2.540532379E2,1.315381044E1,4.000604137E0,4.000604137E0,0.000000000E0
9.318091724E2,4.818410878E1,1.160426923E1,5.037729696E2,4.694135666E0,2.520679626E2,1.315874232E1,4.000604137E0,4.000604137E0,0.000000000E0
9.328091748E2,4.818409393E1,1.160420655E1,5.037706132E2,4.694135666E0,2.520679626E2,1.316274965E1,6.000906205E0,6.000906205E0,0.000000000E0
9.338091781E2,4.818408235E1,1.160415536E1,5.037691142E2,4.126328945E0,2.520679626E2,1.316716264E1,6.000906205E0,6.000906205E0,0.000000000E0
9.348091805E2,4.818407898E1,1.160409605E1,5.037681952E2,4.077129841E0,2.547180176E2,1.317066534E1,6.000906205E0,6.000906205E0,0.000000000E0
9.358091836E2,4.818406894E1,1.160405127E1,5.037676089E2,3.297451496E0,2.547180176E2,1.317397488E1,6.000906205E0,6.000906205E0,0.000000000E0
9.368091869E2,4.818406075E1,1.160400835E1,5.037672756E2,3.587233543E0,2.547180176E2,1.317758054E1,6.000906205E0,6.000906205E0,0.000000000E0
9.378091892E2,4.818405464E1,1.160396059E1,5.037670226E2,3.587233543E0,2.547180176E2,1.318155546E1,4.000604137E0,4.000604137E0,0.000000000E0
9.388091923E2,4.818404711E1,1.160390818E1,5.037668874E2,3.801742077E0,2.547180176E2,1.318614004E1,4.000604137E0,4.000604137E0,0.000000000E0
9.398091959E2,4.818403974E1,1.160384733E1,5.037668190E2,4.285178185E0,2.547180176E2,1.319011773E1,6.000906205E0,6.000906205E0,0.000000000E0
9.408091980E2,4.818403110E1,1.160379527E1,5.037667572E2,4.285178185E0,2.547180176E2,1.319375711E1,6.000906205E0,6.000906205E0,0.000000000E0
9.418092010E2,4.818402474E1,1.160374712E1,5.037667510E2,4.088471889E0,2.547180176E2,1.319830649E1,4.000604137E0,4.000604137E0,0.000000000E0
9.428092037E2,4.818401300E1,1.160368833E1,5.037666955E2,4.088471889E0,2.547180176E2,1.320266063E1,4.000604137E0,4.000604137E0,0.000000000E0
9.438092068E2,4.818400483E1,1.160363090E1,5.037666899E2,4.067348003E0,2.547180176E2,1.320664614E1,4.000604137E0,4.000604137E0,0.000000000E0
9.448092088E2,4.818399661E1,1.160357857E1,5.037666894E2,4.213337421E0,2.524121857E2,1.321090421E1,4.000604137E0,4.000604137E0,0.000000000E0
9.458092120E2,4.818398712E1,1.160352293E1,5.037666893E2,4.106791496E0,2.524121857E2,1.321523944E1,6.000906205E0,6.000906205E0,0.000000000E0
9.468092142E2,4.818397672E1,1.160346657E1,5.037666893E2,4.213337421E0,2.524121857E2,1.321997188E1,6.000906205E0,6.000906205E0,0.000000000E0
9.478092171E2,4.818396690E1,1.160340446E1,5.037666893E2,4.812489986E0,2.524121857E2,1.322538040E1,6.000906205E0,6.000906205E0,0.000000000E0
9.488092192E2,4.818395930E1,1.160333241E1,5.037666893E2,5.329877853E0,2.524121857E2,1.323176618E1,6.000906205E0,6.000906205E0,0.000000000E0
9.498092221E2,4.818394886E1,1.160324771E1,5.037666893E2,5.329877853E0,2.524121857E2,1.323788803E1,8.001208274E0,8.001208274E0,0.000000000E0
9.508092247E2,4.818393578E1,1.160316750E1,5.037666893E2,5.673871994E0,2.524121857E2,1.324437996E1,8.001208274E0,8.001208274E0,0.000000000E0
9.518092273E2,4.818391970E1,1.160308332E1,5.037666893E2,5.959865570E0,2.503415833E2,1.325083617E1,8.001208274E0,8.001208274E0,0.000000000E0
9.528092304E2,4.818390111E1,1.160300082E1,5.037666893E2,6.002795696E0,2.503415833E2,1.325717261E1,8.001208274E0,8.001208274E0,0.000000000E0
9.538092328E2,4.818386595E1,1.160293357E1,5.037666893E2,5.959865570E0,2.503415833E2,1.326343704E1,8.001208274E0,8.001208274E0,0.000000000E0
9.548092353E2,4.818383068E1,1.160286767E1,5.037870689E2,5.708083630E0,2.464250641E2,1.326956551E1,8.001208274E0,8.001208274E0,0.000000000E0
9.558092371E2,4.818380506E1,1.160279449E1,5.038336015E2,5.007605553E0,2.464250641E2,1.327512020E1,6.000906205E0,6.000906205E0,0.000000000E0
9.568092393E2,4.818378722E1,1.160272450E1,5.039090617E2,5.007605553E0,2.464250641E2,1.328021446E1,6.000906205E0,6.000906205E0,0.000000000E0
9.578092426E2,4.818377017E1,1.160266072E1,5.039897217E2,4.718289852E0,2.464250641E2,1.328572073E1,6.000906205E0,6.000906205E0,0.000000000E0
